budget,method,top_k,success,delta_mrr,delta_ndcg,delta_cos
5,random,10,0,0.012840086122528871,0.0,0.05333667993545532
5,random,20,0,0.012840086122528871,0.0,0.05333667993545532
5,random,1,0,0.0012990241780098204,0.0,0.05821967124938965
5,random,10,0,0.0012990241780098204,0.0,0.05821967124938965
5,random,20,0,0.0012990241780098204,0.0,0.05821967124938965
5,random,1,0,0.0013865136573593107,0.0,0.000985860824584961
5,random,10,0,0.0013865136573593107,0.0,0.000985860824584961
5,random,20,0,0.0013865136573593107,0.0,0.000985860824584961
5,random,1,0,0.00014179819671810518,0.0,-0.07419419288635254
5,random,10,0,0.00014179819671810518,0.0,-0.07419419288635254
5,random,20,0,0.00014179819671810518,0.0,-0.07419419288635254
5,random,1,0,-0.0003443685166374243,0.0,-0.10138821601867676
5,random,10,0,-0.0003443685166374243,0.0,-0.10138821601867676
5,random,20,0,-0.0003443685166374243,0.0,-0.10138821601867676
5,random,1,0,0.027232938887988327,0.0,-0.023836910724639893
5,random,10,0,0.027232938887988327,0.0,-0.023836910724639893
5,random,20,0,0.027232938887988327,0.0,-0.023836910724639893
5,random,1,0,0.001785311399507568,0.0,0.04490256309509277
5,random,10,0,0.001785311399507568,0.0,0.04490256309509277
5,random,20,0,0.001785311399507568,0.0,0.04490256309509277
5,random,1,0,-0.0006906302680950568,0.0,-0.06390678882598877
5,random,10,0,-0.0006906302680950568,0.0,-0.06390678882598877
5,random,20,0,-0.0006906302680950568,0.0,-0.06390678882598877
5,random,1,0,0.003642411326887446,0.0,0.02843230962753296
5,random,10,0,0.003642411326887446,0.0,0.02843230962753296
5,random,20,0,0.003642411326887446,0.0,0.02843230962753296
5,random,1,0,2.704168069453828e-06,0.0,0.05668908357620239
5,random,10,0,2.704168069453828e-06,0.0,0.05668908357620239
5,random,20,0,2.704168069453828e-06,0.0,0.05668908357620239
5,random,1,0,-1.0213357028322073e-06,0.0,0.015027642250061035
5,random,10,0,-1.0213357028322073e-06,0.0,0.015027642250061035
5,random,20,0,-1.0213357028322073e-06,0.0,0.015027642250061035
5,random,1,0,0.0014227494359944693,0.0,0.05395209789276123
5,random,10,0,0.0014227494359944693,0.0,0.05395209789276123
5,random,20,0,0.0014227494359944693,0.0,0.05395209789276123
5,random,1,0,0.0030077056922694504,0.0,-0.048901498317718506
5,random,10,0,0.0030077056922694504,0.0,-0.048901498317718506
5,random,20,0,0.0030077056922694504,0.0,-0.048901498317718506
5,random,1,0,0.0007468135953266064,0.0,-0.0003134608268737793
5,random,10,0,0.0007468135953266064,0.0,-0.0003134608268737793
5,random,20,0,0.0007468135953266064,0.0,-0.0003134608268737793
5,random,1,0,-0.0031701631701631706,0.0,-0.052835166454315186
5,random,10,0,-0.0031701631701631706,0.0,-0.052835166454315186
5,random,20,0,-0.0031701631701631706,0.0,-0.052835166454315186
5,random,1,0,-0.00317979224166421,0.0,-0.16655176877975464
5,random,10,0,-0.00317979224166421,0.0,-0.16655176877975464
5,random,20,0,-0.00317979224166421,0.0,-0.16655176877975464
5,random,1,0,0.006293706293706295,0.0,-0.03375273942947388
5,random,10,0,0.006293706293706295,0.0,-0.03375273942947388
5,random,20,0,0.006293706293706295,0.0,-0.03375273942947388
5,random,1,0,0.006591806231556356,0.0,0.03948509693145752
5,random,10,0,0.006591806231556356,0.0,0.03948509693145752
5,random,20,0,0.006591806231556356,0.0,0.03948509693145752
5,random,1,0,0.002217162032598274,0.0,-0.06225687265396118
5,random,10,0,0.002217162032598274,0.0,-0.06225687265396118
5,random,20,0,0.002217162032598274,0.0,-0.06225687265396118
5,random,1,0,-0.003256123030187963,0.0,-0.20434194803237915
5,random,10,0,-0.003256123030187963,0.0,-0.20434194803237915
5,random,20,0,-0.003256123030187963,0.0,-0.20434194803237915
5,random,1,0,-5.6529112492933846e-05,0.0,0.016123950481414795
5,random,10,0,-5.6529112492933846e-05,0.0,0.016123950481414795
5,random,20,0,-5.6529112492933846e-05,0.0,0.016123950481414795
5,random,1,0,0.0006052444136524456,0.0,0.07623082399368286
5,random,10,0,0.0006052444136524456,0.0,0.07623082399368286
5,random,20,0,0.0006052444136524456,0.0,0.07623082399368286
5,random,1,0,0.0024761069385815836,0.0,0.06856602430343628
5,random,10,0,0.0024761069385815836,0.0,0.06856602430343628
5,random,20,0,0.0024761069385815836,0.0,0.06856602430343628
5,random,1,0,0.0001113692853635447,0.0,0.019142329692840576
5,random,10,0,0.0001113692853635447,0.0,0.019142329692840576
5,random,20,0,0.0001113692853635447,0.0,0.019142329692840576
5,random,1,0,-0.0007988503317976246,0.0,-0.09645348787307739
5,random,10,0,-0.0007988503317976246,0.0,-0.09645348787307739
5,random,20,0,-0.0007988503317976246,0.0,-0.09645348787307739
5,random,1,0,-0.0010792382796740096,0.0,-0.10809981822967529
5,random,10,0,-0.0010792382796740096,0.0,-0.10809981822967529
5,random,20,0,-0.0010792382796740096,0.0,-0.10809981822967529
5,random,1,0,-0.0011301759805192608,0.0,-0.1358041763305664
5,random,10,0,-0.0011301759805192608,0.0,-0.1358041763305664
5,random,20,0,-0.0011301759805192608,0.0,-0.1358041763305664
5,random,1,0,-0.0011858265493388544,0.0,-0.09613162279129028
5,random,10,0,-0.0011858265493388544,0.0,-0.09613162279129028
5,random,20,0,-0.0011858265493388544,0.0,-0.09613162279129028
5,random,1,0,6.9883737651073e-05,0.0,-0.02842855453491211
5,random,10,0,6.9883737651073e-05,0.0,-0.02842855453491211
5,random,20,0,6.9883737651073e-05,0.0,-0.02842855453491211
5,random,1,0,-6.166444674658364e-06,0.0,-0.07568150758743286
5,random,10,0,-6.166444674658364e-06,0.0,-0.07568150758743286
5,random,20,0,-6.166444674658364e-06,0.0,-0.07568150758743286
5,random,1,0,9.927047742173804e-05,0.0,-0.06321889162063599
5,random,10,0,9.927047742173804e-05,0.0,-0.06321889162063599
5,random,20,0,9.927047742173804e-05,0.0,-0.06321889162063599
5,random,1,0,3.4056164922654716e-05,0.0,-0.0360485315322876
5,random,10,0,3.4056164922654716e-05,0.0,-0.0360485315322876
5,random,20,0,3.4056164922654716e-05,0.0,-0.0360485315322876
5,random,1,0,-0.006688040817733651,0.0,-0.2798535227775574
5,random,10,0,-0.006688040817733651,0.0,-0.2798535227775574
5,random,20,0,-0.006688040817733651,0.0,-0.2798535227775574
5,random,1,0,-0.0003358798735511063,0.0,-0.01876699924468994
5,random,10,0,-0.0003358798735511063,0.0,-0.01876699924468994
5,random,20,0,-0.0003358798735511063,0.0,-0.01876699924468994
5,random,1,0,-0.00034011912464951147,0.0,-0.02485138177871704
5,random,10,0,-0.00034011912464951147,0.0,-0.02485138177871704
5,random,20,0,-0.00034011912464951147,0.0,-0.02485138177871704
5,random,1,0,0.010282225673432229,0.0,-0.031042277812957764
5,random,10,0,0.010282225673432229,0.0,-0.031042277812957764
5,random,20,0,0.010282225673432229,0.0,-0.031042277812957764
5,random,1,0,0.0012251068710249194,0.0,-0.05023837089538574
5,random,10,0,0.0012251068710249194,0.0,-0.05023837089538574
5,random,20,0,0.0012251068710249194,0.0,-0.05023837089538574
5,random,1,0,-9.680988382813937e-05,0.0,-0.13728368282318115
5,random,10,0,-9.680988382813937e-05,0.0,-0.13728368282318115
5,random,20,0,-9.680988382813937e-05,0.0,-0.13728368282318115
5,random,1,0,-0.0018714173316848376,0.0,-0.19903260469436646
5,random,10,0,-0.0018714173316848376,0.0,-0.19903260469436646
5,random,20,0,-0.0018714173316848376,0.0,-0.19903260469436646
5,random,1,0,0.0002114164904862578,0.0,-0.10588550567626953
5,random,10,0,0.0002114164904862578,0.0,-0.10588550567626953
5,random,20,0,0.0002114164904862578,0.0,-0.10588550567626953
5,random,1,0,0.004585326953748006,0.0,-0.33225297927856445
5,random,10,0,0.004585326953748006,0.0,-0.33225297927856445
5,random,20,0,0.004585326953748006,0.0,-0.33225297927856445
5,random,1,0,6.734827395995027e-05,0.0,0.02152860164642334
5,random,10,0,6.734827395995027e-05,0.0,0.02152860164642334
5,random,20,0,6.734827395995027e-05,0.0,0.02152860164642334
5,random,1,0,-0.0003966034473991966,0.0,-0.12668800354003906
5,random,10,0,-0.0003966034473991966,0.0,-0.12668800354003906
5,random,20,0,-0.0003966034473991966,0.0,-0.12668800354003906
5,random,1,0,0.0004634336377513041,0.0,-0.005304157733917236
5,random,10,0,0.0004634336377513041,0.0,-0.005304157733917236
5,random,20,0,0.0004634336377513041,0.0,-0.005304157733917236
5,random,1,0,-0.00010706542589734229,0.0,-0.1135169267654419
5,random,10,0,-0.00010706542589734229,0.0,-0.1135169267654419
5,random,20,0,-0.00010706542589734229,0.0,-0.1135169267654419
5,random,1,0,0.00039507946484690663,0.0,0.039376258850097656
5,random,10,0,0.00039507946484690663,0.0,0.039376258850097656
5,random,20,0,0.00039507946484690663,0.0,0.039376258850097656
5,random,1,0,3.244526021098674e-05,0.0,-0.009060144424438477
5,random,10,0,3.244526021098674e-05,0.0,-0.009060144424438477
5,random,20,0,3.244526021098674e-05,0.0,-0.009060144424438477
5,random,1,0,3.792347884712627e-05,0.0,-0.054572463035583496
5,random,10,0,3.792347884712627e-05,0.0,-0.054572463035583496
5,random,20,0,3.792347884712627e-05,0.0,-0.054572463035583496
5,random,1,0,-6.5243807954851445e-06,0.0,0.025470852851867676
5,random,10,0,-6.5243807954851445e-06,0.0,0.025470852851867676
5,random,20,0,-6.5243807954851445e-06,0.0,0.025470852851867676
5,random,1,0,0.004249132140119923,0.0,-0.09411406517028809
5,random,10,0,0.004249132140119923,0.0,-0.09411406517028809
5,random,20,0,0.004249132140119923,0.0,-0.09411406517028809
5,random,1,0,-9.212271380808299e-05,0.0,-0.1211528480052948
5,random,10,0,-9.212271380808299e-05,0.0,-0.1211528480052948
5,random,20,0,-9.212271380808299e-05,0.0,-0.1211528480052948
5,random,1,0,3.3916010391866775e-06,0.0,-0.026553750038146973
5,random,10,0,3.3916010391866775e-06,0.0,-0.026553750038146973
5,random,20,0,3.3916010391866775e-06,0.0,-0.026553750038146973
5,random,1,0,8.816721005181242e-05,0.0,-0.03449130058288574
5,random,10,0,8.816721005181242e-05,0.0,-0.03449130058288574
5,random,20,0,8.816721005181242e-05,0.0,-0.03449130058288574
5,random,1,0,0.00010537130212586593,0.0,0.0034308433532714844
5,random,10,0,0.00010537130212586593,0.0,0.0034308433532714844
5,random,20,0,0.00010537130212586593,0.0,0.0034308433532714844
5,freq,1,0,-0.0006247162663259853,0.0,-0.08630478382110596
5,freq,10,0,-0.0006247162663259853,0.0,-0.08630478382110596
5,freq,20,0,-0.0006247162663259853,0.0,-0.08630478382110596
5,freq,1,0,0.0005347593582887698,0.0,0.05227828025817871
5,freq,10,0,0.0005347593582887698,0.0,0.05227828025817871
5,freq,20,0,0.0005347593582887698,0.0,0.05227828025817871
5,freq,1,0,0.0012458805562253839,0.0,-0.027514338493347168
5,freq,10,0,0.0012458805562253839,0.0,-0.027514338493347168
5,freq,20,0,0.0012458805562253839,0.0,-0.027514338493347168
5,freq,1,0,3.891133856950249e-05,0.0,0.05864185094833374
5,freq,10,0,3.891133856950249e-05,0.0,0.05864185094833374
5,freq,20,0,3.891133856950249e-05,0.0,0.05864185094833374
5,freq,1,0,0.0003274023144825154,0.0,0.049529075622558594
5,freq,10,0,0.0003274023144825154,0.0,0.049529075622558594
5,freq,20,0,0.0003274023144825154,0.0,0.049529075622558594
5,freq,1,0,0.0071403692093347255,0.0,0.0019654035568237305
5,freq,10,0,0.0071403692093347255,0.0,0.0019654035568237305
5,freq,20,0,0.0071403692093347255,0.0,0.0019654035568237305
5,freq,1,0,-0.007306134259259259,0.0,-0.07015335559844971
5,freq,10,0,-0.007306134259259259,0.0,-0.07015335559844971
5,freq,20,0,-0.007306134259259259,0.0,-0.07015335559844971
5,freq,1,0,3.640432560028813e-05,0.0,0.03203082084655762
5,freq,10,0,3.640432560028813e-05,0.0,0.03203082084655762
5,freq,20,0,3.640432560028813e-05,0.0,0.03203082084655762
5,freq,1,0,1.7111841929360206e-05,0.0,0.0313035249710083
5,freq,10,0,1.7111841929360206e-05,0.0,0.0313035249710083
5,freq,20,0,1.7111841929360206e-05,0.0,0.0313035249710083
5,freq,1,0,-0.0016189772287333263,0.0,-0.044608891010284424
5,freq,10,0,-0.0016189772287333263,0.0,-0.044608891010284424
5,freq,20,0,-0.0016189772287333263,0.0,-0.044608891010284424
5,freq,1,0,5.557741600585196e-06,0.0,0.03956514596939087
5,freq,10,0,5.557741600585196e-06,0.0,0.03956514596939087
5,freq,20,0,5.557741600585196e-06,0.0,0.03956514596939087
5,freq,1,0,0.0,0.0,-0.0075470805168151855
5,freq,10,0,0.0,0.0,-0.0075470805168151855
5,freq,20,0,0.0,0.0,-0.0075470805168151855
5,freq,1,0,-0.0018479532163742686,0.0,-0.03495216369628906
5,freq,10,0,-0.0018479532163742686,0.0,-0.03495216369628906
5,freq,20,0,-0.0018479532163742686,0.0,-0.03495216369628906
5,freq,1,0,0.000908521303258145,0.0,0.004101753234863281
5,freq,10,0,0.000908521303258145,0.0,0.004101753234863281
5,freq,20,0,0.000908521303258145,0.0,0.004101753234863281
5,freq,1,0,0.0009156121340708747,0.0,0.058651864528656006
5,freq,10,0,0.0009156121340708747,0.0,0.058651864528656006
5,freq,20,0,0.0009156121340708747,0.0,0.058651864528656006
5,freq,1,0,0.03511904761904762,0.0,0.0064833760261535645
5,freq,10,0,0.03511904761904762,0.0,0.0064833760261535645
5,freq,20,0,0.03511904761904762,0.0,0.0064833760261535645
5,freq,1,0,0.0006216275914297435,0.0,0.0028145909309387207
5,freq,10,0,0.0006216275914297435,0.0,0.0028145909309387207
5,freq,20,0,0.0006216275914297435,0.0,0.0028145909309387207
5,freq,1,0,0.017695099818511795,0.0,0.03607738018035889
5,freq,10,0,0.017695099818511795,0.0,0.03607738018035889
5,freq,20,0,0.017695099818511795,0.0,0.03607738018035889
5,freq,1,0,0.0019692202315974225,0.0,0.03461790084838867
5,freq,10,0,0.0019692202315974225,0.0,0.03461790084838867
5,freq,20,0,0.0019692202315974225,0.0,0.03461790084838867
5,freq,1,0,-0.00645091925599398,0.0,-0.03923678398132324
5,freq,10,0,-0.00645091925599398,0.0,-0.03923678398132324
5,freq,20,0,-0.00645091925599398,0.0,-0.03923678398132324
5,freq,1,0,-0.0008920486031329827,0.0,0.013687551021575928
5,freq,10,0,-0.0008920486031329827,0.0,0.013687551021575928
5,freq,20,0,-0.0008920486031329827,0.0,0.013687551021575928
5,freq,1,0,7.836648084768422e-05,0.0,0.05168646574020386
5,freq,10,0,7.836648084768422e-05,0.0,0.05168646574020386
5,freq,20,0,7.836648084768422e-05,0.0,0.05168646574020386
5,freq,1,0,-0.00038058006491173586,0.0,-0.024048268795013428
5,freq,10,0,-0.00038058006491173586,0.0,-0.024048268795013428
5,freq,20,0,-0.00038058006491173586,0.0,-0.024048268795013428
5,freq,1,0,-2.4497495131122794e-05,0.0,0.023551583290100098
5,freq,10,0,-2.4497495131122794e-05,0.0,0.023551583290100098
5,freq,20,0,-2.4497495131122794e-05,0.0,0.023551583290100098
5,freq,1,0,0.031746031746031744,0.03230333766935212,0.016809463500976562
5,freq,10,1,0.031746031746031744,0.03230333766935212,0.016809463500976562
5,freq,20,1,0.031746031746031744,0.03230333766935212,0.016809463500976562
5,freq,1,0,-0.004537398085785183,0.0,-0.012728631496429443
5,freq,10,0,-0.004537398085785183,0.0,-0.012728631496429443
5,freq,20,0,-0.004537398085785183,0.0,-0.012728631496429443
5,freq,1,0,-0.014265171124532641,0.0,-0.05840182304382324
5,freq,10,0,-0.014265171124532641,0.0,-0.05840182304382324
5,freq,20,0,-0.014265171124532641,0.0,-0.05840182304382324
5,freq,1,0,-0.005740636175418785,0.0,-0.02293384075164795
5,freq,10,0,-0.005740636175418785,0.0,-0.02293384075164795
5,freq,20,0,-0.005740636175418785,0.0,-0.02293384075164795
5,freq,1,0,-0.00011250471793978448,0.0,-0.016801893711090088
5,freq,10,0,-0.00011250471793978448,0.0,-0.016801893711090088
5,freq,20,0,-0.00011250471793978448,0.0,-0.016801893711090088
5,freq,1,0,0.00015802067813445314,0.0,-0.013614654541015625
5,freq,10,0,0.00015802067813445314,0.0,-0.013614654541015625
5,freq,20,0,0.00015802067813445314,0.0,-0.013614654541015625
5,freq,1,0,0.00022565706853247222,0.0,0.050203919410705566
5,freq,10,0,0.00022565706853247222,0.0,0.050203919410705566
5,freq,20,0,0.00022565706853247222,0.0,0.050203919410705566
5,freq,1,0,8.06451612903221e-06,0.0,0.03103083372116089
5,freq,10,0,8.06451612903221e-06,0.0,0.03103083372116089
5,freq,20,0,8.06451612903221e-06,0.0,0.03103083372116089
5,freq,1,0,0.0012859915884826916,0.0,0.08029758930206299
5,freq,10,0,0.0012859915884826916,0.0,0.08029758930206299
5,freq,20,0,0.0012859915884826916,0.0,0.08029758930206299
5,freq,1,0,0.00019689573442108936,0.0,0.0439264178276062
5,freq,10,0,0.00019689573442108936,0.0,0.0439264178276062
5,freq,20,0,0.00019689573442108936,0.0,0.0439264178276062
5,freq,1,0,-0.0029575873754835178,0.0,-0.04882204532623291
5,freq,10,0,-0.0029575873754835178,0.0,-0.04882204532623291
5,freq,20,0,-0.0029575873754835178,0.0,-0.04882204532623291
5,freq,1,0,2.36065728567692e-05,0.0,0.011952042579650879
5,freq,10,0,2.36065728567692e-05,0.0,0.011952042579650879
5,freq,20,0,2.36065728567692e-05,0.0,0.011952042579650879
5,freq,1,0,0.0002084226109314738,0.0,0.03275299072265625
5,freq,10,0,0.0002084226109314738,0.0,0.03275299072265625
5,freq,20,0,0.0002084226109314738,0.0,0.03275299072265625
5,freq,1,0,0.0027256547165013982,0.0,0.041496992111206055
5,freq,10,0,0.0027256547165013982,0.0,0.041496992111206055
5,freq,20,0,0.0027256547165013982,0.0,0.041496992111206055
5,freq,1,0,0.011056327506349918,0.0,0.028440415859222412
5,freq,10,0,0.011056327506349918,0.0,0.028440415859222412
5,freq,20,0,0.011056327506349918,0.0,0.028440415859222412
5,freq,1,0,0.0014765596160944998,0.0,0.0003311634063720703
5,freq,10,0,0.0014765596160944998,0.0,0.0003311634063720703
5,freq,20,0,0.0014765596160944998,0.0,0.0003311634063720703
5,freq,1,0,-0.0013210301767515697,0.0,-0.048885881900787354
5,freq,10,0,-0.0013210301767515697,0.0,-0.048885881900787354
5,freq,20,0,-0.0013210301767515697,0.0,-0.048885881900787354
5,freq,1,0,-0.0012610761182876053,0.0,-0.019443035125732422
5,freq,10,0,-0.0012610761182876053,0.0,-0.019443035125732422
5,freq,20,0,-0.0012610761182876053,0.0,-0.019443035125732422
5,freq,1,0,0.2424242424242424,0.22105705434887013,0.0072650909423828125
5,freq,10,1,0.2424242424242424,0.22105705434887013,0.0072650909423828125
5,freq,20,1,0.2424242424242424,0.22105705434887013,0.0072650909423828125
5,freq,1,0,5.4001624202697045e-05,0.0,0.014513015747070312
5,freq,10,0,5.4001624202697045e-05,0.0,0.014513015747070312
5,freq,20,0,5.4001624202697045e-05,0.0,0.014513015747070312
5,freq,1,0,9.007386056566384e-05,0.0,0.06635397672653198
5,freq,10,0,9.007386056566384e-05,0.0,0.06635397672653198
5,freq,20,0,9.007386056566384e-05,0.0,0.06635397672653198
5,freq,1,0,-0.0004882310617740776,0.0,-0.026262640953063965
5,freq,10,0,-0.0004882310617740776,0.0,-0.026262640953063965
5,freq,20,0,-0.0004882310617740776,0.0,-0.026262640953063965
5,freq,1,0,-0.007430429035830387,0.0,-0.035784125328063965
5,freq,10,0,-0.007430429035830387,0.0,-0.035784125328063965
5,freq,20,0,-0.007430429035830387,0.0,-0.035784125328063965
5,freq,1,0,-0.0005407664134896642,0.0,-0.013442933559417725
5,freq,10,0,-0.0005407664134896642,0.0,-0.013442933559417725
5,freq,20,0,-0.0005407664134896642,0.0,-0.013442933559417725
5,freq,1,0,0.00036512868884569895,0.0,0.011277914047241211
5,freq,10,0,0.00036512868884569895,0.0,0.011277914047241211
5,freq,20,0,0.00036512868884569895,0.0,0.011277914047241211
5,freq,1,0,0.007956337174044877,0.0,0.04985165596008301
5,freq,10,0,0.007956337174044877,0.0,0.04985165596008301
5,freq,20,0,0.007956337174044877,0.0,0.04985165596008301
5,freq,1,0,0.006977565801095213,0.0,0.01156008243560791
5,freq,10,0,0.006977565801095213,0.0,0.01156008243560791
5,freq,20,0,0.006977565801095213,0.0,0.01156008243560791
5,freq,1,0,-5.367079206484602e-05,0.0,0.010647058486938477
5,freq,10,0,-5.367079206484602e-05,0.0,0.010647058486938477
5,freq,20,0,-5.367079206484602e-05,0.0,0.010647058486938477
5,freq,1,0,0.00011213736985747494,0.0,0.016707003116607666
5,freq,10,0,0.00011213736985747494,0.0,0.016707003116607666
5,freq,20,0,0.00011213736985747494,0.0,0.016707003116607666
5,freq,1,0,-1.4926665293413417e-06,0.0,0.03810608386993408
5,freq,10,0,-1.4926665293413417e-06,0.0,0.03810608386993408
5,freq,20,0,-1.4926665293413417e-06,0.0,0.03810608386993408
5,freq,1,0,1.0254769493291908e-06,0.0,0.02026185393333435
5,freq,10,0,1.0254769493291908e-06,0.0,0.02026185393333435
5,freq,20,0,1.0254769493291908e-06,0.0,0.02026185393333435
5,freq,1,0,-0.00019392372333548779,0.0,0.018853724002838135
5,freq,10,0,-0.00019392372333548779,0.0,0.018853724002838135
5,freq,20,0,-0.00019392372333548779,0.0,0.018853724002838135
5,freq,1,0,0.00078781512605042,0.0,-0.0004926919937133789
5,freq,10,0,0.00078781512605042,0.0,-0.0004926919937133789
5,freq,20,0,0.00078781512605042,0.0,-0.0004926919937133789
5,freq,1,0,-0.0005923996232191217,0.0,-0.04010438919067383
5,freq,10,0,-0.0005923996232191217,0.0,-0.04010438919067383
5,freq,20,0,-0.0005923996232191217,0.0,-0.04010438919067383
5,freq,1,0,-0.00017556986367902542,0.0,-0.03558617830276489
5,freq,10,0,-0.00017556986367902542,0.0,-0.03558617830276489
5,freq,20,0,-0.00017556986367902542,0.0,-0.03558617830276489
5,freq,1,0,0.0021435283063190045,0.0,-0.006050705909729004
5,freq,10,0,0.0021435283063190045,0.0,-0.006050705909729004
5,freq,20,0,0.0021435283063190045,0.0,-0.006050705909729004
5,freq,1,0,-0.00010737021625110629,0.0,0.01431286334991455
5,freq,10,0,-0.00010737021625110629,0.0,0.01431286334991455
5,freq,20,0,-0.00010737021625110629,0.0,0.01431286334991455
5,freq,1,0,-0.0001751446847395677,0.0,-0.052021682262420654
5,freq,10,0,-0.0001751446847395677,0.0,-0.052021682262420654
5,freq,20,0,-0.0001751446847395677,0.0,-0.052021682262420654
5,freq,1,0,-0.00017657753497761172,0.0,-0.01069730520248413
5,freq,10,0,-0.00017657753497761172,0.0,-0.01069730520248413
5,freq,20,0,-0.00017657753497761172,0.0,-0.01069730520248413
5,freq,1,0,0.00010700527892709396,0.0,0.05302631855010986
5,freq,10,0,0.00010700527892709396,0.0,0.05302631855010986
5,freq,20,0,0.00010700527892709396,0.0,0.05302631855010986
5,freq,1,0,1.2560324447136477e-05,0.0,0.08711695671081543
5,freq,10,0,1.2560324447136477e-05,0.0,0.08711695671081543
5,freq,20,0,1.2560324447136477e-05,0.0,0.08711695671081543
5,freq,1,0,9.301934802438921e-05,0.0,0.03592956066131592
5,freq,10,0,9.301934802438921e-05,0.0,0.03592956066131592
5,freq,20,0,9.301934802438921e-05,0.0,0.03592956066131592
5,freq,1,0,0.00017903387666450476,0.0,0.05300360918045044
5,freq,10,0,0.00017903387666450476,0.0,0.05300360918045044
5,freq,20,0,0.00017903387666450476,0.0,0.05300360918045044
5,freq,1,0,0.09305555555555556,0.2890648263178879,0.035733938217163086
5,freq,10,1,0.09305555555555556,0.2890648263178879,0.035733938217163086
5,freq,20,1,0.09305555555555556,0.2890648263178879,0.035733938217163086
5,freq,1,0,-0.0001427483821850018,0.0,0.045177340507507324
5,freq,10,0,-0.0001427483821850018,0.0,0.045177340507507324
5,freq,20,0,-0.0001427483821850018,0.0,0.045177340507507324
5,freq,1,0,0.0002897118522362911,0.0,0.07227253913879395
5,freq,10,0,0.0002897118522362911,0.0,0.07227253913879395
5,freq,20,0,0.0002897118522362911,0.0,0.07227253913879395
5,freq,1,0,0.0003121081022135234,0.0,0.049096643924713135
5,freq,10,0,0.0003121081022135234,0.0,0.049096643924713135
5,freq,20,0,0.0003121081022135234,0.0,0.049096643924713135
5,freq,1,0,6.813250290673995e-05,0.0,0.02260291576385498
5,freq,10,0,6.813250290673995e-05,0.0,0.02260291576385498
5,freq,20,0,6.813250290673995e-05,0.0,0.02260291576385498
5,freq,1,0,-6.255568403692687e-05,0.0,0.02699756622314453
5,freq,10,0,-6.255568403692687e-05,0.0,0.02699756622314453
5,freq,20,0,-6.255568403692687e-05,0.0,0.02699756622314453
5,freq,1,0,0.0012691952098822165,0.0,0.03110337257385254
5,freq,10,0,0.0012691952098822165,0.0,0.03110337257385254
5,freq,20,0,0.0012691952098822165,0.0,0.03110337257385254
5,freq,1,0,4.864965209097497e-05,0.0,0.02730381488800049
5,freq,10,0,4.864965209097497e-05,0.0,0.02730381488800049
5,freq,20,0,4.864965209097497e-05,0.0,0.02730381488800049
5,freq,1,0,0.001160022899153334,0.0,-0.010133862495422363
5,freq,10,0,0.001160022899153334,0.0,-0.010133862495422363
5,freq,20,0,0.001160022899153334,0.0,-0.010133862495422363
5,freq,1,0,-0.0009989646704486146,0.0,-0.07441288232803345
5,freq,10,0,-0.0009989646704486146,0.0,-0.07441288232803345
5,freq,20,0,-0.0009989646704486146,0.0,-0.07441288232803345
5,freq,1,0,0.0008963456676626064,0.0,0.011274397373199463
5,freq,10,0,0.0008963456676626064,0.0,0.011274397373199463
5,freq,20,0,0.0008963456676626064,0.0,0.011274397373199463
5,freq,1,0,-0.0005926022401667101,0.0,0.011020302772521973
5,freq,10,0,-0.0005926022401667101,0.0,0.011020302772521973
5,freq,20,0,-0.0005926022401667101,0.0,0.011020302772521973
5,freq,1,0,-0.0001525813577463505,0.0,0.01869785785675049
5,freq,10,0,-0.0001525813577463505,0.0,0.01869785785675049
5,freq,20,0,-0.0001525813577463505,0.0,0.01869785785675049
5,freq,1,0,1.855394663060326e-05,0.0,0.07128852605819702
5,freq,10,0,1.855394663060326e-05,0.0,0.07128852605819702
5,freq,20,0,1.855394663060326e-05,0.0,0.07128852605819702
5,freq,1,0,0.0004781615236927211,0.0,0.036363840103149414
5,freq,10,0,0.0004781615236927211,0.0,0.036363840103149414
5,freq,20,0,0.0004781615236927211,0.0,0.036363840103149414
5,freq,1,0,-0.0040296820482579,0.0,-0.046722352504730225
5,freq,10,0,-0.0040296820482579,0.0,-0.046722352504730225
5,freq,20,0,-0.0040296820482579,0.0,-0.046722352504730225
5,freq,1,0,1.4172837756439753e-05,0.0,-0.009581565856933594
5,freq,10,0,1.4172837756439753e-05,0.0,-0.009581565856933594
5,freq,20,0,1.4172837756439753e-05,0.0,-0.009581565856933594
5,freq,1,0,0.0007406970224569894,0.0,0.011918962001800537
5,freq,10,0,0.0007406970224569894,0.0,0.011918962001800537
5,freq,20,0,0.0007406970224569894,0.0,0.011918962001800537
5,freq,1,0,0.00304395092405653,0.0,-0.05493927001953125
5,freq,10,0,0.00304395092405653,0.0,-0.05493927001953125
5,freq,20,0,0.00304395092405653,0.0,-0.05493927001953125
5,freq,1,0,0.0014528850145288513,0.0,0.03325831890106201
5,freq,10,0,0.0014528850145288513,0.0,0.03325831890106201
5,freq,20,0,0.0014528850145288513,0.0,0.03325831890106201
5,freq,1,0,6.565075766445244e-06,0.0,0.016476362943649292
5,freq,10,0,6.565075766445244e-06,0.0,0.016476362943649292
5,freq,20,0,6.565075766445244e-06,0.0,0.016476362943649292
5,freq,1,0,-0.00493065275480341,0.0,-0.05173879861831665
5,freq,10,0,-0.00493065275480341,0.0,-0.05173879861831665
